EBYP	-0.006	-0.007	2011-06-15
EBYP	-0.008	-0.007	2011-06-22
EBYP	-0.006	-0.008	2011-06-29
EBYP	-0.005	-0.005	2011-07-06
EBYP	-0.004	-0.004	2011-07-13
EBYP	-0.007	-0.005	2011-07-20
EBYP	-0.006	-0.005	2011-07-27
EBYP	-0.009	-0.004	2011-08-03
EBYP	-0.007	-0.005	2011-08-10
EBYP	-0.009	-0.003	2011-08-17
EBYP	-0.010	-0.005	2011-08-24
EBYP	-0.008	-0.005	2011-08-31
EBYP	-0.010	-0.007	2011-09-07
EBYP	-0.008	-0.004	2011-09-14
EBYP	-0.009	-0.005	2011-09-21
EBYP	-0.008	-0.004	2011-09-28
EBYP	-0.008	-0.005	2011-10-05
EBYP	-0.010	-0.006	2011-10-12
EBYP	-0.009	-0.007	2011-10-19
EBYP	-0.009	-0.005	2011-10-26
EBYP	-0.009	-0.006	2011-11-02
EBYP	-0.011	-0.007	2011-11-09
EBYP	-0.010	-0.006	2011-11-16
EBYP	-0.009	-0.005	2011-11-23
EBYP	-0.005	-0.005	2012-06-13
EBYP	-0.007	-0.006	2012-06-20
EBYP	-0.006	-0.004	2012-06-27
EBYP	-0.007	-0.003	2012-07-04
EBYP	-0.006	-0.006	2012-07-11
EBYP	-0.005	-0.007	2012-07-18
EBYP	-0.010	-0.004	2012-07-25
EBYP	-0.010	-0.002	2012-08-01
EBYP	-0.008	-0.000	2012-08-08
EBYP	-0.008	-0.001	2012-08-15
EBYP	-0.007	-0.002	2012-08-22
EBYP	-0.008	-0.004	2012-08-29
EBYP	-0.008	-0.002	2012-09-05
EBYP	-0.009	-0.003	2012-09-12
EBYP	-0.011	-0.001	2012-09-19
EBYP	-0.010	-0.003	2012-09-26
EBYP	-0.012	-0.003	2012-10-03
EBYP	-0.012	-0.005	2012-10-10
EBYP	-0.014	-0.002	2012-10-17
EBYP	-0.014	-0.005	2012-10-24
EBYP	-0.012	-0.005	2012-10-31
EBYP	-0.011	-0.005	2012-11-07
EBYP	-0.011	-0.005	2012-11-14
EBYP	-0.009	-0.004	2012-11-21
EBYP	-0.007	-0.005	2012-11-28
EBYP	-0.007	-0.006	2012-12-05
EBYP	-0.008	-0.005	2012-12-12
EBYP	-0.008	-0.005	2012-12-19
EBYP	-0.008	-0.007	2012-12-26
EBYP	-0.009	-0.006	2013-01-02
EBYP	-0.007	-0.005	2013-01-09
EBYP	-0.005	-0.003	2013-01-16
