SRLP	0.002	-0.016	2014-10-08
SRLP	0.002	-0.016	2014-10-15
SRLP	0.002	-0.018	2014-10-22
SRLP	0.002	-0.018	2014-10-29
SRLP	0.004	-0.019	2014-11-05
SRLP	0.004	-0.018	2014-11-12
SRLP	0.006	-0.019	2014-11-19
SRLP	0.006	-0.019	2014-11-26
SRLP	0.006	-0.019	2014-12-03
SRLP	0.006	-0.020	2014-12-10
SRLP	0.006	-0.020	2014-12-17
SRLP	0.006	-0.020	2014-12-24
SRLP	0.006	-0.021	2014-12-31
SRLP	0.006	-0.020	2015-01-07
SRLP	0.005	-0.020	2015-01-14
SRLP	0.006	-0.020	2015-01-21
SRLP	0.006	-0.017	2015-02-04
SRLP	0.004	-0.016	2015-02-11
SRLP	0.005	-0.014	2015-02-18
SRLP	0.006	-0.014	2015-02-25
SRLP	0.005	-0.016	2015-03-04
SRLP	0.003	-0.017	2015-03-11
SRLP	0.004	-0.017	2015-03-18
SRLP	0.002	-0.016	2015-03-25
SRLP	0.003	-0.018	2015-04-01
SRLP	0.003	-0.017	2015-04-08
SRLP	0.002	-0.017	2015-04-15
SRLP	0.003	-0.016	2015-04-22
SRLP	0.005	-0.014	2015-04-29
SRLP	0.005	-0.013	2015-05-06
SRLP	0.005	-0.014	2015-05-13
SRLP	0.005	-0.014	2015-05-20
SRLP	0.003	-0.011	2015-05-27
SRLP	0.004	-0.012	2015-06-03
SRLP	0.003	-0.013	2015-06-10
SRLP	0.003	-0.012	2015-06-17
SRLP	0.002	-0.013	2015-06-24
SRLP	0.003	-0.012	2015-07-01
SRLP	0.002	-0.013	2015-07-08
SRLP	0.002	-0.013	2015-07-15
SRLP	0.002	-0.013	2015-07-22
SRLP	0.001	-0.014	2015-07-29
SRLP	0.000	-0.014	2015-08-05
SRLP	0.002	-0.015	2015-08-19
SRLP	0.002	-0.015	2015-08-26
SRLP	0.003	-0.016	2015-09-02
SRLP	0.003	-0.017	2015-09-09
SRLP	0.003	-0.016	2015-09-16
SRLP	0.004	-0.018	2015-09-23
SRLP	0.003	-0.020	2015-09-30
SRLP	0.004	-0.020	2015-10-07
SRLP	0.004	-0.019	2015-10-14
SRLP	0.005	-0.018	2015-10-21
