AZUL	0.003	-0.009	2011-06-15
AZUL	0.003	-0.009	2011-06-22
AZUL	0.004	-0.008	2011-06-29
AZUL	0.003	-0.007	2011-07-06
AZUL	0.002	-0.007	2011-07-13
AZUL	0.003	-0.007	2011-07-20
AZUL	0.003	-0.007	2011-07-27
AZUL	0.000	-0.005	2011-08-03
AZUL	0.001	-0.006	2011-08-10
AZUL	-0.000	-0.006	2011-08-17
AZUL	0.001	-0.006	2011-08-24
AZUL	0.002	-0.006	2011-08-31
AZUL	0.000	-0.006	2011-09-07
AZUL	0.001	-0.005	2011-09-14
AZUL	0.000	-0.005	2011-09-21
AZUL	0.001	-0.005	2011-09-28
AZUL	0.003	-0.007	2011-10-05
AZUL	0.002	-0.007	2011-10-12
AZUL	0.000	-0.007	2011-10-19
AZUL	0.002	-0.006	2011-10-26
AZUL	0.002	-0.007	2011-11-02
AZUL	0.003	-0.008	2011-11-09
AZUL	0.002	-0.007	2011-11-16
AZUL	0.002	-0.007	2011-11-23
AZUL	0.003	-0.007	2011-11-30
AZUL	0.005	-0.006	2011-12-07
AZUL	0.004	-0.008	2011-12-14
AZUL	0.004	-0.008	2011-12-21
AZUL	0.004	-0.006	2011-12-28
AZUL	0.003	-0.009	2012-01-11
AZUL	0.005	-0.008	2012-01-18
AZUL	0.004	-0.008	2012-01-25
AZUL	0.004	-0.008	2012-02-01
AZUL	0.004	-0.008	2012-02-08
AZUL	0.003	-0.006	2012-02-15
AZUL	0.002	-0.007	2012-02-22
AZUL	0.007	-0.008	2012-02-29
AZUL	0.003	-0.006	2012-03-07
AZUL	0.004	-0.005	2012-03-14
AZUL	0.003	-0.004	2012-03-21
AZUL	0.003	-0.004	2012-03-28
AZUL	0.001	-0.006	2012-04-04
AZUL	0.003	-0.005	2012-04-11
AZUL	0.003	-0.005	2012-04-18
AZUL	0.002	-0.005	2012-04-25
AZUL	0.003	-0.005	2012-05-02
AZUL	0.002	-0.004	2012-05-09
AZUL	0.002	-0.006	2012-05-16
AZUL	0.000	-0.008	2012-05-23
AZUL	0.001	-0.008	2012-05-30
AZUL	0.001	-0.008	2012-06-06
AZUL	-0.000	-0.008	2012-06-13
AZUL	-0.000	-0.007	2012-06-20
AZUL	-0.001	-0.006	2012-06-27
AZUL	-0.002	-0.007	2012-07-04
AZUL	-0.000	-0.005	2012-07-11
AZUL	0.000	-0.006	2012-07-18
AZUL	-0.002	-0.005	2012-07-25
AZUL	-0.001	-0.005	2012-08-01
AZUL	0.000	-0.003	2012-08-08
AZUL	-0.001	-0.006	2012-08-15
AZUL	-0.000	-0.007	2012-08-22
AZUL	0.000	-0.005	2012-08-29
AZUL	-0.002	-0.004	2012-09-05
AZUL	0.001	-0.004	2012-09-12
AZUL	-0.002	-0.005	2012-09-19
AZUL	0.001	-0.006	2012-09-26
AZUL	-0.002	-0.006	2012-10-03
AZUL	0.000	-0.007	2012-10-10
AZUL	-0.001	-0.006	2012-10-17
AZUL	-0.000	-0.009	2012-10-24
AZUL	0.000	-0.009	2012-10-31
AZUL	0.003	-0.008	2012-11-07
AZUL	0.005	-0.008	2012-11-14
AZUL	0.004	-0.009	2012-11-21
AZUL	0.005	-0.008	2012-11-28
AZUL	0.003	-0.009	2012-12-05
AZUL	0.005	-0.008	2012-12-12
AZUL	0.004	-0.008	2012-12-19
AZUL	0.004	-0.008	2012-12-26
AZUL	0.004	-0.008	2013-01-02
AZUL	0.006	-0.007	2013-01-09
AZUL	0.005	-0.007	2013-01-16
AZUL	0.008	-0.006	2013-01-23
AZUL	0.004	-0.006	2013-01-30
